"table_name","var_name","var_label","notes","condition","table_name_nda"
"mh_y_ksads_ss","ksads_20_536_t","Symptom - Substance Use Abstinence, Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_537_t","Symptom - Negative impact role obligations, miss work, drug use (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_538_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_539_t","Symptom - Negative impact interpersonal problems, drug use (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_540_t","Symptom - Often used more of substance than planned (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_541_t","Symptom - Use of substance/intoxicated while driving (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_542_t","Symptom - Substance use in physically dangerous situations (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_543_t","Symptom - Physical problems due to substance use (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_544_t","Symptom - Psychological problems due to substance use(Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_545_t","Symptom - Craving, or strong desire to use substance (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_546_t","Symptom - Important activities given up or reduced due to substance use (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_547_t","Symptom - Persistent desire to reduce substance use (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_548_t","Symptom - Unsuccessful efforts to reduce substance use (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_549_t","Symptom - Substance Withdrawal (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_550_t","Symptom - Substance Tolerance (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_551_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Cannabis), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_552_t","Symptom - Negative impact role obligations, miss work, drug use (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_553_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_554_t","Symptom - Negative impact interpersonal problems, drug use (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_555_t","Symptom - Often used more of substance than planned (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_556_t","Symptom - Use of substance/intoxicated while driving (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_557_t","Symptom - Substance use in physically dangerous situations (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_558_t","Symptom - Physical problems due to substance use (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_559_t","Symptom - Psychological problems due to substance use (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_560_t","Symptom - Craving, or strong desire to use substance (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_561_t","Symptom - Important activities given up or reduced due to substance use (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_562_t","Symptom - Persistent desire to reduce substance use (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_563_t","Symptom - Unsuccessful efforts to reduce substance use (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_564_t","Symptom - Substance Withdrawal (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_565_t","Symptom - Substance Tolerance (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_566_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Stimulants), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_567_t","Symptom - Negative impact role obligations, miss work, drug use (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_568_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_569_t","Symptom - Negative impact interpersonal problems, drug use (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_570_t","Symptom - Often used more of substance than planned (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_571_t","Symptom - Use of substance/intoxicated while driving (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_572_t","Symptom - Substance use in physically dangerous situations (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_573_t","Symptom - Physical problems due to substance use (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_574_t","Symptom - Psychological problems due to substance use(Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_575_t","Symptom - Craving, or strong desire to use substance (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_576_t","Symptom - Important activities given up or reduced due to substance use (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_577_t","Symptom - Persistent desire to reduce substance use (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_578_t","Symptom - Unsuccessful efforts to reduce substance use (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_579_t","Symptom - Substance Withdrawal (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_580_t","Symptom - Substance Tolerance (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_581_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Sedatives), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_582_t","Symptom - Negative impact role obligations, miss work, drug use (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_583_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_584_t","Symptom - Negative impact interpersonal problems, drug use (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_585_t","Symptom - Often used more of substance than planned (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_586_t","Symptom - Use of substance/intoxicated while driving (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_587_t","Symptom - Substance use in physically dangerous situations (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_588_t","Symptom - Physical problems due to substance use (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_589_t","Symptom - Psychological problems due to substance use(Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_590_t","Symptom - Craving, or strong desire to use substance (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_591_t","Symptom - Important activities given up or reduced due to substance use (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_592_t","Symptom - Persistent desire to reduce substance use (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_593_t","Symptom - Unsuccessful efforts to reduce substance use (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_594_t","Symptom - Substance Withdrawal (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_595_t","Symptom - Substance Tolerance (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_596_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Cocaine), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_597_t","Symptom - Negative impact role obligations, miss work, drug use (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_598_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_599_t","Symptom - Negative impact interpersonal problems, drug use (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_600_t","Symptom - Often used more of substance than planned (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_601_t","Symptom - Use of substance/intoxicated while driving (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_602_t","Symptom - Substance use in physically dangerous situations (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_603_t","Symptom - Physical problems due to substance use (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_604_t","Symptom - Psychological problems due to substance use(Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_605_t","Symptom - Craving, or strong desire to use substance (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_606_t","Symptom - Important activities given up or reduced due to substance use (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_607_t","Symptom - Persistent desire to reduce substance use (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_608_t","Symptom - Unsuccessful efforts to reduce substance use (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_609_t","Symptom - Substance Withdrawal (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_610_t","Symptom - Substance Tolerance (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_611_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Opioid), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_612_t","Symptom - Negative impact role obligations, miss work, drug use (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_613_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_614_t","Symptom - Negative impact interpersonal problems, drug use (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_615_t","Symptom - Often used more of substance than planned (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_616_t","Symptom - Use of substance/intoxicated while driving (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_617_t","Symptom - Substance use in physically dangerous situations (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_618_t","Symptom - Physical problems due to substance use (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_619_t","Symptom - Psychological problems due to substance use(Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_620_t","Symptom - Craving, or strong desire to use substance (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_621_t","Symptom - Important activities given up or reduced due to substance use (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_622_t","Symptom - Persistent desire to reduce substance use (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_623_t","Symptom - Unsuccessful efforts to reduce substance use (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_624_t","Symptom - Substance Withdrawal (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_625_t","Symptom - Substance Tolerance (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_626_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Hallucinogen), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_627_t","Symptom - Negative impact role obligations, miss work, drug use (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_628_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_629_t","Symptom - Negative impact interpersonal problems, drug use (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_630_t","Symptom - Often used more of substance than planned (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_631_t","Symptom - Use of substance/intoxicated while driving (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_632_t","Symptom - Substance use in physically dangerous situations (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_633_t","Symptom - Physical problems due to substance use (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_634_t","Symptom - Psychological problems due to substance use(Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_635_t","Symptom - Craving, or strong desire to use substance (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_636_t","Symptom - Important activities given up or reduced due to substance use (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_637_t","Symptom - Persistent desire to reduce substance use (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_638_t","Symptom - Unsuccessful efforts to reduce substance use (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_639_t","Symptom - Substance Withdrawal (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_640_t","Symptom - Substance Tolerance (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_641_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Tobacco), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_642_t","Symptom - Negative impact role obligations, miss work, drug use (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_643_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_644_t","Symptom - Negative impact interpersonal problems, drug use (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_645_t","Symptom - Often used more of substance than planned (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_646_t","Symptom - Use of substance/intoxicated while driving (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_647_t","Symptom - Substance use in physically dangerous situations (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_648_t","Symptom - Physical problems due to substance use (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_649_t","Symptom - Psychological problems due to substance use (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_650_t","Symptom - Craving, or strong desire to use substance (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_651_t","Symptom - Important activities given up or reduced due to substance use (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_652_t","Symptom - Persistent desire to reduce substance use (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_653_t","Symptom - Unsuccessful efforts to reduce substance use (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_654_t","Symptom - Substance Withdrawal (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_655_t","Symptom - Substance Tolerance (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_656_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Solvent), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_657_t","Symptom - Negative impact role obligations, miss work, drug use (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_658_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_659_t","Symptom - Negative impact interpersonal problems, drug use (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_660_t","Symptom - Often used more of substance than planned (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_661_t","Symptom - Use of substance/intoxicated while driving (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_662_t","Symptom - Substance use in physically dangerous situations (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_663_t","Symptom - Physical problems due to substance use (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_664_t","Symptom - Psychological problems due to substance use (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_665_t","Symptom - Craving, or strong desire to use substance (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_666_t","Symptom - Important activities given up or reduced due to substance use (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_667_t","Symptom - Persistent desire to reduce substance use (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_668_t","Symptom - Unsuccessful efforts to reduce substance use (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_669_t","Symptom - Substance Withdrawal (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_670_t","Symptom - Substance Tolerance (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_671_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Other Drugs), Present",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_672_t","Symptom - Negative impact role obligations, miss work, drug use (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_673_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_674_t","Symptom - Negative impact interpersonal problems, drug use (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_675_t","Symptom - Often used more of substance than planned (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_676_t","Symptom - Use of substance/intoxicated while driving (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_677_t","Symptom - Substance use in physically dangerous situations (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_678_t","Symptom - Physical problems due to substance use (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_679_t","Symptom - Psychological problems due to substance use(Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_680_t","Symptom - Craving, or strong desire to use substance (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_681_t","Symptom - Important activities given up or reduced due to substance use (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_682_t","Symptom - Persistent desire to reduce substance use (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_683_t","Symptom - Unsuccessful efforts to reduce substance use (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_684_t","Symptom - Substance Withdrawal (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_685_t","Symptom - Substance Tolerance (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_686_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Cannabis), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_687_t","Symptom - Negative impact role obligations, miss work, drug use (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_688_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_689_t","Symptom - Negative impact interpersonal problems, drug use (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_690_t","Symptom - Often used more of substance than planned (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_691_t","Symptom - Use of substance/intoxicated while driving (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_692_t","Symptom - Substance use in physically dangerous situations (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_693_t","Symptom - Physical problems due to substance use (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_694_t","Symptom - Psychological problems due to substance use(Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_695_t","Symptom - Craving, or strong desire to use substance (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_696_t","Symptom - Important activities given up or reduced due to substance use (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_697_t","Symptom - Persistent desire to reduce substance use (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_698_t","Symptom - Unsuccessful efforts to reduce substance use (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_699_t","Symptom - Substance Withdrawal (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_700_t","Symptom - Substance Tolerance (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_701_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Stimulants), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_702_t","Symptom - Negative impact role obligations, miss work, drug use (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_703_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_704_t","Symptom - Negative impact interpersonal problems, drug use (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_705_t","Symptom - Often used more of substance than planned (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_706_t","Symptom - Use of substance/intoxicated while driving (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_707_t","Symptom - Substance use in physically dangerous situations (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_708_t","Symptom - Physical problems due to substance use (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_709_t","Symptom - Psychological problems due to substance use (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_710_t","Symptom - Craving, or strong desire to use substance (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_711_t","Symptom - Important activities given up or reduced due to substance use (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_712_t","Symptom - Persistent desire to reduce substance use (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_713_t","Symptom - Unsuccessful efforts to reduce substance use (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_714_t","Symptom - Substance Withdrawal (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_715_t","Symptom - Substance Tolerance (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_716_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Sedatives), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_717_t","Symptom - Negative impact role obligations, miss work, drug use (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_718_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_719_t","Symptom - Negative impact interpersonal problems, drug use (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_720_t","Symptom - Often used more of substance than planned (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_721_t","Symptom - Use of substance/intoxicated while driving (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_722_t","Symptom - Substance use in physically dangerous situations (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_723_t","Symptom - Physical problems due to substance use (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_724_t","Symptom - Psychological problems due to substance use (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_725_t","Symptom - Craving, or strong desire to use substance (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_726_t","Symptom - Important activities given up or reduced due to substance use (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_727_t","Symptom - Persistent desire to reduce substance use (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_728_t","Symptom - Unsuccessful efforts to reduce substance use (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_729_t","Symptom - Substance Withdrawal (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_730_t","Symptom - Substance Tolerance (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_731_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Cocaine), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_732_t","Symptom - Negative impact role obligations, miss work, drug use (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_733_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_734_t","Symptom - Negative impact interpersonal problems, drug use (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_735_t","Symptom - Often used more of substance than planned (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_736_t","Symptom - Use of substance/intoxicated while driving (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_737_t","Symptom - Substance use in physically dangerous situations (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_738_t","Symptom - Physical problems due to substance use (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_739_t","Symptom - Psychological problems due to substance use (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_740_t","Symptom - Craving, or strong desire to use substance (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_741_t","Symptom - Important activities given up or reduced due to substance use (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_742_t","Symptom - Persistent desire to reduce substance use (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_743_t","Symptom - Unsuccessful efforts to reduce substance use in (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_744_t","Symptom - Substance Withdrawal (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_745_t","Symptom - Substance Tolerance (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_746_t","Symptom - Great deal of time obtaining, using or recovering from substance use (Opioid), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_747_t","Symptom - Negative impact role obligations, miss work, drug use (Hallucinogen), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_748_t","Symptom - Failure to fulfill major role responsibilities due to substance use (Hallucinogen), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_749_t","Symptom - Negative impact interpersonal problems, drug use (Hallucinogen), Past",,,"abcd_ksad501"
"mh_y_ksads_ss","ksads_20_750_t","Symptom - Often used more of substance than planned (Hallucinogen), Past",,,"abcd_ksad501"
