"table_name","var_name","var_label","notes","condition","table_name_nda"
"mh_p_ksads_ss","ksads_18_112_p","Symptom - Unusual body movements Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_18_113_p","Symptom - Unusual body movements Pastξ",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_18_115_p","Symptom - Strict Routines Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_18_114_p","Symptom - Strict Routines Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_895_p","Diagnosis - Unspecified Alcohol-Related Disorder present (F10.99)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_896_p","Diagnosis - Unspecified Alcohol-Related Disorder past (F10.99)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_891_p","Diagnosis - Alcohol Use Disorder Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_892_p","Diagnosis - Alcohol Use Disorder Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_500_p","Symptom - Alcohol Tolerance Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_499_p","Symptom - Alcohol Withdrawal Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_504_p","Symptom - Alcohol Withdrawal Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_508_p","Symptom - Alcohol Abstinence Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_505_p","Symptom - Alcohol Tolerance Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_494_p","Symptom - Craving or a strong desire to use alcohol Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_493_p","Symptom - Craving or a strong desire to use alcohol Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_481_p","Symptom - Drinks More than Planned Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_124_p","Symptom - Frequency of drinks Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_501_p","Symptom - Great deal of time obtaining using or recovering from alcohol Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_506_p","Symptom - Great deal of time obtaining using or recovering from alcohol Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_483_p","Symptom - Failure to fulfill major role responsibilities due to alcohol use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_484_p","Symptom - Failure to fulfill major role responsibilities due to alcohol use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_491_p","Symptom - Recurrent psychological problems due to alcohol Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_492_p","Symptom - Recurrent psychological problems due to alcohol Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_489_p","Symptom - Recurrent physical problems due to alcohol Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_487_p","Symptom - Recurrent alcohol use in situations that are physically hazardous Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_490_p","Symptom - Recurrent physical problems due to alcohol Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_485_p","Symptom - Recurrent alcohol use in situations that are physically hazardous Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_502_p","Symptom - Persistent desire to reduce alcohol use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_497_p","Symptom - Persistent desire to reduce alcohol use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_122_p","Symptom - Negative impact interpersonal problems alcohol Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_123_p","Symptom - Negative impact interpersonal problems alcohol Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_495_p","Symptom - Important activities given up or reduced due to alcohol Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_496_p","Symptom - Important activities given up or reduced due to alcohol Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_120_p","Symptom - Often has three or more drinks a day Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_482_p","Symptom - Often drinks more than planned Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_121_p","Symptom - Often has three or more drinks a day Pastξ",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_503_p","Symptom - Unsuccessful efforts to reduce alcohol use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_498_p","Symptom - Unsuccessful efforts to reduce alcohol use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_488_p","Symptom - Use of alcohol/intoxicated while driving Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_19_486_p","Symptom - Use of alcohol/intoxicated while driving Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_893_p","Diagnosis - Unspecified Substance Related Disorder Present (F10.99)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_894_p","Diagnosis - Unspecified Substance Related Disorder Past (F10.99)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_874_p","Diagnosis - Stimulant Use Disorder Present: Cocaine",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_883_p","Diagnosis - Stimulant Use Disorder Past: Cocaine",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_872_p","Diagnosis - Stimulant Use Disorder Present: ξAmphetamine-type substance",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_881_p","Diagnosis - Stimulant Use Disorder Past: ξAmphetamine-type substance",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_889_p","Diagnosis - Substance Use Disorder CURRENT",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_890_p","Diagnosis - Substance Use Disorder PAST",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_887_p","Diagnosis - Inhalant Use Disorder Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_878_p","Diagnosis - Inhalant Use Disorder Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_877_p","Diagnosis - Phencycllidine (PCP) Use Disorder Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_886_p","Diagnosis - Phencycllidine (PCP) Use Disorder Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_875_p","Diagnosis - Opiod Use Disorder Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_884_p","Diagnosis - Opiod Use Disorder Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_876_p","Diagnosis - Other Hallucinagen Use Disorder Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_885_p","Diagnosis - Other Hallucinagen Use Disorder Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_879_p","Diagnosis - Other Drugs Use Disorder Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_888_p","Diagnosis - Other Drugs Use Disorder Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_873_p","Diagnosis - Sedative Hypnotic or Anxiolytic Use Disorder Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_882_p","Diagnosis - Sedative Hypnotic or Anxiolytic Use Disorder Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_880_p","Diagnosis - Cannabis Use Disorder Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_871_p","Diagnosis - Cannabis Use Disorder Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_126_p","Symptom - Drugs tried Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_680_p","Symptom - Craving or strong desire to use substance (Cannabis) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_725_p","Symptom - Craving or strong desire to use substance (Cocaine) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_545_p","Symptom - Craving or strong desire to use substance (Cannabis) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_755_p","Symptom - Craving or strong desire to use substance (Hallucinogen) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_590_p","Symptom - Craving or strong desire to use substance (Cocaine) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_740_p","Symptom - Craving or strong desire to use substance (Opioid) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_620_p","Symptom - Craving or strong desire to use substance (Hallucinogen) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_605_p","Symptom - Craving or strong desire to use substance (Opioid) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_665_p","Symptom - Craving or strong desire to use substance (Other Drugs) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_710_p","Symptom - Craving or strong desire to use substance (Sedatives) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_800_p","Symptom - Craving or strong desire to use substance (Other Drugs) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_785_p","Symptom - Craving or strong desire to use substance (Solvent) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_575_p","Symptom - Craving or strong desire to use substance (Sedatives) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_650_p","Symptom - Craving or strong desire to use substance (Solvent) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_695_p","Symptom - Craving or strong desire to use substance (Stimulants) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_560_p","Symptom - Craving or strong desire to use substance (Stimulants) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_521_p","Symptom - Craving or strong desire to use substance Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_770_p","Symptom - Craving or strong desire to use substance (Tobacco) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_635_p","Symptom - Craving or strong desire to use substance (Tobacco) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_522_p","Symptom - Craving or strong desire to use substance Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_538_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Cannabis) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_673_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Cannabis) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_613_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Hallucinogen) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_748_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Hallucinogen) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_583_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Cocaine) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_718_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Cocaine) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_598_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Opioid) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_733_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Opioid) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_658_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Other Drugs) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_793_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Other Drugs) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_703_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Sedatives) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_643_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Solvent) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_778_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Solvent) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_568_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Sedatives) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_553_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Stimulants) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_688_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Stimulants) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_628_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Tobacco) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_763_p","Symptom - Failure to fulfill major role responsibilities due to substance use (Tobacco) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_511_p","Symptom - Failure to fulfill major role responsibilities due to substance use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_512_p","Symptom - Failure to fulfill major role responsibilities due to substance use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_551_p","Symptom - Great deal of time obtaining using or recovering from substance use (Cannabis) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_686_p","Symptom - Great deal of time obtaining using or recovering from substance use (Cannabis) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_596_p","Symptom - Great deal of time obtaining using or recovering from substance use (Cocaine) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_731_p","Symptom - Great deal of time obtaining using or recovering from substance use (Cocaine) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_626_p","Symptom - Great deal of time obtaining using or recovering from substance use (Hallucinogen) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_761_p","Symptom - Great deal of time obtaining using or recovering from substance use (Hallucinogen) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_671_p","Symptom - Great deal of time obtaining using or recovering from substance use (Other Drugs) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_806_p","Symptom - Great deal of time obtaining using or recovering from substance use (Other Drugs) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_611_p","Symptom - Great deal of time obtaining using or recovering from substance use (Opioid) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_746_p","Symptom - Great deal of time obtaining using or recovering from substance use (Opioid) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_129_p","Symptom - FrequencyDrugUse Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_128_p","Symptom - FrequencyDrugUseSpecial Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_127_p","Symptom - FrequencyDrugUse Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_529_p","Symptom - Great deal of time obtaining using or recovering from substance use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_534_p","Symptom - Great deal of time obtaining using or recovering from substance use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_641_p","Symptom - Great deal of time obtaining using or recovering from substance use (Tobacco) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_776_p","Symptom - Great deal of time obtaining using or recovering from substance use (Tobacco) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_566_p","Symptom - Great deal of time obtaining using or recovering from substance use (Stimulants) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_701_p","Symptom - Great deal of time obtaining using or recovering from substance use (Stimulants) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_581_p","Symptom - Great deal of time obtaining using or recovering from substance use (Sedatives) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_716_p","Symptom - Great deal of time obtaining using or recovering from substance use (Sedatives) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_656_p","Symptom - Great deal of time obtaining using or recovering from substance use (Solvent) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_791_p","Symptom - Great deal of time obtaining using or recovering from substance use (Solvent) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_634_p","Symptom - Psychological problems due to substance use(Tobacco) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_520_p","Symptom - Psychological problems due to substance use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_519_p","Symptom - Psychological problems due to substance use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_589_p","Symptom - Psychological problems due to substance use(Cocaine) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_544_p","Symptom - Psychological problems due to substance use(Cannabis) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_604_p","Symptom - Psychological problems due to substance use(Opioid) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_619_p","Symptom - Psychological problems due to substance use(Hallucinogen) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_694_p","Symptom - Psychological problems due to substance use(Stimulants) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_574_p","Symptom - Psychological problems due to substance use(Sedatives) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_724_p","Symptom - Psychological problems due to substance use (Cocaine) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_754_p","Symptom - Psychological problems due to substance use (Hallucinogen) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_739_p","Symptom - Psychological problems due to substance use (Opioid) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_709_p","Symptom - Psychological problems due to substance use (Sedatives) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_784_p","Symptom - Psychological problems due to substance use (Solvent) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_799_p","Symptom - Psychological problems due to substance use (Other Drugs) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_664_p","Symptom - Psychological problems due to substance use (Other Drugs) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_649_p","Symptom - Psychological problems due to substance use (Solvent) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_559_p","Symptom - Psychological problems due to substance use (Stimulants) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_679_p","Symptom - Psychological problems due to substance use(Cannabis) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_769_p","Symptom - Psychological problems due to substance use (Tobacco) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_517_p","Symptom - Physical problems due to substance use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_518_p","Symptom - Physical problems due to substance use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_558_p","Symptom - Physical problems due to substance use (Stimulants) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_693_p","Symptom - Physical problems due to substance use (Stimulants) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_648_p","Symptom - Physical problems due to substance use (Solvent) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_783_p","Symptom - Physical problems due to substance use (Solvent) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_633_p","Symptom - Physical problems due to substance use (Tobacco) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_768_p","Symptom - Physical problems due to substance use (Tobacco) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_588_p","Symptom - Physical problems due to substance use (Cocaine) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_723_p","Symptom - Physical problems due to substance use (Cocaine) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_618_p","Symptom - Physical problems due to substance use (Hallucinogen) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_753_p","Symptom - Physical problems due to substance use (Hallucinogen) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_603_p","Symptom - Physical problems due to substance use (Opioid) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_738_p","Symptom - Physical problems due to substance use (Opioid) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_663_p","Symptom - Physical problems due to substance use (Other Drugs) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_798_p","Symptom - Physical problems due to substance use (Other Drugs) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_573_p","Symptom - Physical problems due to substance use (Sedatives) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_708_p","Symptom - Physical problems due to substance use (Sedatives) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_509_p","Symptom - Often used more of substance than planned Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_510_p","Symptom - Often used more of substance than planned Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_630_p","Symptom - Often used more of substance than planned (Tobacco) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_765_p","Symptom - Often used more of substance than planned (Tobacco) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_570_p","Symptom - Often used more of substance than planned (Sedatives) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_705_p","Symptom - Often used more of substance than planned (Sedatives) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_555_p","Symptom - Often used more of substance than planned (Stimulants) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_690_p","Symptom - Often used more of substance than planned (Stimulants) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_645_p","Symptom - Often used more of substance than planned (Solvent) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_780_p","Symptom - Often used more of substance than planned (Solvent) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_543_p","Symptom - Physical problems due to substance use (Cannabis) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_678_p","Symptom - Physical problems due to substance use (Cannabis) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_525_p","Symptom - Persistent desire to reduce substance use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_530_p","Symptom - Persistent desire to reduce substance use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_637_p","Symptom - Persistent desire to reduce substance use (Tobacco) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_787_p","Symptom - Persistent desire to reduce substance use (Solvent) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_577_p","Symptom - Persistent desire to reduce substance use (Sedatives) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_652_p","Symptom - Persistent desire to reduce substance use (Solvent) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_697_p","Symptom - Persistent desire to reduce substance use (Stimulants) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_772_p","Symptom - Persistent desire to reduce substance use (Tobacco) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_562_p","Symptom - Persistent desire to reduce substance use (Stimulants) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_682_p","Symptom - Persistent desire to reduce substance use (Cannabis) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_727_p","Symptom - Persistent desire to reduce substance use (Cocaine) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_547_p","Symptom - Persistent desire to reduce substance use (Cannabis) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_757_p","Symptom - Persistent desire to reduce substance use (Hallucinogen) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_592_p","Symptom - Persistent desire to reduce substance use (Cocaine) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_742_p","Symptom - Persistent desire to reduce substance use (Opioid) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_622_p","Symptom - Persistent desire to reduce substance use (Hallucinogen) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_802_p","Symptom - Persistent desire to reduce substance use (Other Drugs) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_607_p","Symptom - Persistent desire to reduce substance use (Opioid) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_667_p","Symptom - Persistent desire to reduce substance use (Other Drugs) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_712_p","Symptom - Persistent desire to reduce substance use (Sedatives) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_132_p","Symptom - Negative impact ξinterpersonal problems drug use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_674_p","Symptom - Negative impact interpersonal problems drug use (Cannabis) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_719_p","Symptom - Negative impact interpersonal problems drug use (Cocaine) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_539_p","Symptom - Negative impact interpersonal problems drug use (Cannabis) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_749_p","Symptom - Negative impact interpersonal problems drug use (Hallucinogen) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_584_p","Symptom - Negative impact interpersonal problems drug use (Cocaine) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_734_p","Symptom - Negative impact interpersonal problems drug use (Opioid) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_614_p","Symptom - Negative impact interpersonal problems drug use (Hallucinogen) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_794_p","Symptom - Negative impact interpersonal problems drug use (Other Drugs) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_599_p","Symptom - Negative impact interpersonal problems drug use (Opioid) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_133_p","Symptom - Negative impact ξinterpersonal problems drug use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_546_p","Symptom - Important activities given up or reduced due to substance use (Cannabis) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_681_p","Symptom - Important activities given up or reduced due to substance use (Cannabis) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_591_p","Symptom - Important activities given up or reduced due to substance use (Cocaine) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_726_p","Symptom - Important activities given up or reduced due to substance use (Cocaine) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_606_p","Symptom - Important activities given up or reduced due to substance use (Opioid) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_741_p","Symptom - Important activities given up or reduced due to substance use (Opioid) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_621_p","Symptom - Important activities given up or reduced due to substance use (Hallucinogen) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_756_p","Symptom - Important activities given up or reduced due to substance use (Hallucinogen) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_666_p","Symptom - Important activities given up or reduced due to substance use (Other Drugs) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_801_p","Symptom - Important activities given up or reduced due to substance use (Other Drugs) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_576_p","Symptom - Important activities given up or reduced due to substance use (Sedatives) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_711_p","Symptom - Important activities given up or reduced due to substance use (Sedatives) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_523_p","Symptom - Important activities given up or reduced due to substance use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_524_p","Symptom - Important activities given up or reduced due to substance use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_20_561_p","Symptom - Important activities given up or reduced due to substance use (Stimulants) Present",,,"abcd_ksad01"
